"ID","Course","LongTitle","Dept","UGrad"
"109267","BPH 385","The Molecular Genetics of Agin","Bio Sciences in Public Health",0
"109271","GERMAN 90R","Dutch","Germanic Languages & Lit",0
"109272","ENG-SCI 95R","Startup R & D","Engineering Sciences",33
"109274","PHYSCI 12A","Mechanics and Stat Phys","Physics",56
"109278","COMPSCI 306","High-Perform Software Systems","Computer Science",0
"109282","ENG-SCI 229","Survey of Energy Technology","Engineering Sciences",1
"109287","PHYSICS 395A","Theoreticl High Enrgy/String T","Physics",0
"109319","FRSEMR 23P","Physics, Math and Puzzles","Freshman Seminars",14
"109320","FRENCH 61C","Reinventing French Cinema","Romance Languages & Lit",19
"109328","PHYSICS 254","The Standard Model","Physics",4
"109330","NEUROBIO 327R","Lab Rotations in Neurosciences","Medical Sciences",0
"109334","FRSEMR 40K","America's $3 Trillion Challeng","Freshman Seminars",13
"109346","PHYSICS 223","Electronics for Scientists","Physics",0
"109356","ENG-SCI 177","Microfabrication Laboratory","Engineering Sciences",11
"109357","ENG-SCI 277","Microfabrication Laboratory","Engineering Sciences",1
"109360","ETHRSON 45","Brains, Identity, & Moral Agen","General Education",27
"109369","NEUROBIO 334L","Cellular & Molec Mechanisms","Medical Sciences",0
"109374","ENG-SCI 22","Designing for Desirability","Engineering Sciences",11
"109375","HAA 96A","Arch Studio I Transformations","History of Art & Architecture",10
"109380","MICROBI 302QC","Infectious Disease Research","Medical Sciences",0
"109398","AESTHINT 56","Shakespeare, The Later Plays","General Education",75
"109412","APPHY 346","Interdisciplinary Dissertation","Applied Physics",0
"109413","ANTHRO 2682","Anthropology of Urbanism: Japa","Anthropology",0
"109414","E-PSCI 266","Computational Tools Seismology","Earth & Planetary Sciences",1
"109418","HIST 1281","The End of Communism","History",25
"109421","MED-SCI 303","Cancer Genomics","Medical Sciences",0
"109474","FRSEMR 31P","Trials from Classical Athens a","Freshman Seminars",11
"109477","ENG-SCI 91R","Supervised Reading and Researc","Engineering Sciences",13
"109511","EAFM 220","Topics in Chi Film and Media","East Asian Langs & Civ",0
"109528","RELIGION 46","The Letters of Paul","Religion, The Study of",9
"109529","RELIGION 1441","Greek Exegesis - 1 Corinthians","Religion, The Study of",0
"109545","TDM 151","Scenography Studio","Theater, Dance & Media",6
"109547","PERSIAN 130BR","Persian Lit & Hist Texts","Near Eastern Languages & Civ",0
"109563","HIST 2511","Rethinking the Archive","History",0
"109568","ANTHRO 1182","Arch of Ancient Mexico","Anthropology",5
"109597","PSY 2355R","Lab. Cog. & Neural Organ","Psychology",0
"109610","WOMGEN 1243","Masculinities in Postwar Film","Women, Gender & Sexuality",17
"109613","APCOMP 299R","Special Topics Applied Comp","Applied Computation",2
"109621","HIST 1602","Modern China","History",35
"109624","FRSEMR 31Q","Literal Looking: What We See i","Freshman Seminars",8
"109636","MCB 170","Build and Break Nervous System","Molecular & Cellular Biology",7
"109652","FOLKMYTH 106","Hist of Witchcraft and Charm","Folklore & Mythology",152
"109660","HISTSCI 98","Tutorial - Junior Year","History of Science",3
"109731","GOV 94GK","Pol and Ethics of Medical Care","Government",11
"109759","HIST 92R","History Lab","History",1
"109772","SPANSH 112","Discussing Spanish Civil War","Romance Languages & Lit",12
"109775","SPANSH 171","Barcelona and Catalan Culture","Romance Languages & Lit",6
"109801","ARABIC 243AR","Arabic Bridge I: Hist Source","Near Eastern Languages & Civ",0
"109817","MATH 112","Introductory Real Analysis","Mathematics",61
"109858","PSY 2357R","Evolution of Human Cooperation","Psychology",3
"109865","RELIGION 1543","19th-Century Religious Thought","Religion, The Study of",0
"109866","MBB 980H","Disease and Cognition","Mind, Brain & Behavior",12
"109877","GOV 94JS","Pol Parties and Interest Group","Government",7
"109894","ECON 10B","Principles of Economics","Economics",460
"109902","HAA 183K","Himalayan Art","History of Art & Architecture",1
"109930","HIST 97E","What is Imperial History?","History",14
"109942","GOV 94SAF","EJ Safra Undergraduate Ethics","Government",12
"109957","GOV 3003B","Doctoral Dissertaion","Government",0
"109968","SYSBIO 300QC","Adv Topics in Systems Biology","Systems Biology",0
"110008","UKRA BR","Intermediate Ukrainian","Slavic Languages & Literatures",1
"110020","BE 191","Introduction to Biomaterials","Biomedical Engineering",21
"110053","GOV 1430","Tech Science to Save the World","Government",43
"110064","PSY 1355","The Adolescent Brain","Psychology",11
"110075","BCS CR","Advanced BCS","Slavic Languages & Literatures",4
"110087","APPHY 275","Computation Design of Material","Applied Physics",2
"110092","AFRAMER 212","Entrepreneurship in Africa","African & African Amer Studies",8
"110094","STAT 102","Intro Stats for Life Sci","Statistics",44
"110116","ECON 980AA","Rise of Asia & World Economy","Economics",8
"110151","HBTM 321","Regenerative Biology","Medical Sciences",0
"110160","ECON 3005","Economic Development Grad Work","Economics",0
"110203","PSY 980JL","Clinical Psych in Everyday Lif","Psychology",15
"110216","PSY 1009","Psychology of Women","Psychology",16
"110218","MATH 385","Topics in Set Theory","Mathematics",0
"110219","CHEM 326","Physical Chemistry and Atomic","Chemistry & Chemical Biology",0
"110225","GOV 2011","Graduate Practicum in Survey","Government",0
"110228","HBTM 380","Viral evolution, Synthetic Vir","Medical Sciences",0
"110229","HBTM 381","Neurodev & neurodegen disorder","Medical Sciences",0
"110230","NEUROBIO 316","Sensory Neurons Mediate Touch","Medical Sciences",0
"110240","ECON 2342","China Economy Seminar","Economics",0
"110256","PHYSICS 304A","Field Theory & String Theory","Physics",0
"110257","PHYSICS 304B","Field Theory & String Theory","Physics",0
"110261","COMPSCI 378","Sketch Algorithms Massive Data","Computer Science",0
"110263","COMPSCI 380","Algorithms for Social Data","Computer Science",0
"110265","APPHY 376","Nonlinear Dynamics of Soft","Applied Physics",0
"110276","COMPSCI 260R","Proj & Close Read Software Sys","Computer Science",13
"110300","ECON 2148","Topics in Econometrics","Economics",0
"110309","ECON 2050","Behavioral Econ, Law & Pub Pol","Economics",0
"110311","MUSIC 173R","Creative Music Critical Pract.","Music",11
"110313","ANTHRO 2725","Hist and Anthropology: Seminar","Anthropology",0
"110313","HIST 2725","Hist and Anthropology: Seminar","History",0
"110362","HAA 96B","Arch Studio II Connections","History of Art & Architecture",8
"110387","SHBT 330","Dissertation Research","Medical Sciences",0
"110390","SHBT 311","Clinical work at MGHIHP","Medical Sciences",0
"110416","CELLBIO 359","Intracellular Signaling Pathwa","Medical Sciences",0
"110441","HUMAN 10B","Human Colloquium 10b","Humanities",82
"110445","HIST 97H","What is Urban History?","History",7
"110446","HIST 97I","What is Biography?","History",16
"110451","MCB 64","Cell Biology in the World","Molecular & Cellular Biology",24
"110464","AESTHINT 63","East Asian Cinema","General Education",66
"110488","VIROLOGY 324","Emerging Viruses","Medical Sciences",0
"110489","PSY 3560","Professional Development","Psychology",0
"110501","AFRAMER 199X","Social Revolutions in Latin","African & African Amer Studies",4
"110507","SOCIOL 1158","Sex, Gender, Sexuality","Sociology",48
"110519","TIBET 105BR","Intermed Colloquial Tibetan","South Asian Studies",0
"110520","CHEM 389","Physical Chemistry","Chemistry & Chemical Biology",0
"110546","VIROLOGY 201","Virology","Medical Sciences",0
"110551","SOCIOL 2209","Qualitative Social Analysis","Sociology",0
"110559","BBS 333R","Research in Biol & Biomed Scie","Medical Sciences",0
"110569","PHYSICS 91R","Supervised Reading for Undergr","Physics",1
"110583","HISTSCI 91R","Supervised Reading & Research","History of Science",2
"110599","UKRA CR","Advanced Ukrainian","Slavic Languages & Literatures",1
"110605","AFRAMER 91R","Supervised Reading and Researc","African & African Amer Studies",2
"110615","NEUROBIO 315","Molecular mechanisms of","Medical Sciences",0
"110623","COMPLIT 99B","Tutorial - Senior Year","Comparative Literature",10
"110629","MUSIC 91R","Sprvsd.. Reading and Res.","Music",15
"110641","PORTUG 11S","Begin. Portug for Spnsh Spkrs","Romance Languages & Lit",8
"110650","HAA 98AR","Faculty Tutorial","History of Art & Architecture",3
"110658","LING 107","Introduction to Indo-European","Linguistics",19
"110676","VES 53AR","Fundamentals of Animation","Visual & Environmental Studies",9
"110700","TURKISH 120B","Intermediate Modern Turkish II","Near Eastern Languages & Civ",1
"110709","SAS 302","Reading and Research","South Asian Studies",0
"110714","PSY 2358R","Memory: Research Seminar","Psychology",0
"110715","VES 98R","Tutorial - Junior Year","Visual & Environmental Studies",3
"110717","CHEM 302","Organometallic Chemistry","Chemistry & Chemical Biology",0
"110722","CHNSE 142B","Adv Conversational Chinese","East Asian Langs & Civ",5
"110758","HIST 91R","Supervised Reading and Researc","History",5
"110761","E-PSCI 91","Supervised Reading & Research","Earth & Planetary Sciences",5
"110763","ENGLISH 91R","Supervised Reading and Researc","English",1
"110768","PSY 910R","Supervised Reading & Research","Psychology",12
"110785","LING 101","The Science of Language","Linguistics",17
"110809","COMPLIT 98B","Tutorial - Junior Year","Comparative Literature",7
"110818","GOV 2105","Comparative Pol: Field Seminar","Government",0
"110822","ASTRON 91R","Supervised Reading and Researc","Astronomy",1
"110852","SPANSH 91R","Supervised Reading and Researc","Romance Languages & Lit",1
"110855","MATH 25B","Theoretical Linear Algebra and","Mathematics",32
"110903","RUSS BAB","Intermediate Russian (Intensiv","Slavic Languages & Literatures",9
"110914","NEC 101","Historical Background to ME","Near Eastern Languages & Civ",15
"110932","PHIL 91R","Supervised Reading & Research","Philosophy",1
"110940","CHNSE 120B","Intermediate Modern Chinese","East Asian Langs & Civ",43
"110943","ESPP 91R","Supervised Reading and Researc","Envi Science & Public Policy",4
"110946","AMSTDIES 398","Reading and Research","American Studies",0
"110965","PHYSICS 301A","Exp. Atom. and Elem. Particles","Physics",0
"110966","PHYSICS 301B","Exp. Atom. and Elem. Particles","Physics",0
"110987","MUSIC 99R","Tutorial - Senior Year","Music",9
"110989","MATH 21B","Linear Algebra & Differntl Equ","Mathematics",222
"111002","LING 97R","Group Tutorial - Sophomore Yea","Linguistics",9
"111010","MATH 1B","Calculus, Series, and","Mathematics",126
"111023","MUSIC 310","Doctoral Dissertations","Music",0
"111027","ENGLISH 399","Reading and Research","English",0
"111036","STAT 111","Intro to Statistical Inference","Statistics",189
"111038","NEUROBIO 346","Visual Processing in Primates","Medical Sciences",0
"111039","E-PSCI 362","Planetary Physics Rsch Seminar","Earth & Planetary Sciences",0
"111058","ANTHRO 3500","Direction of Doctoral","Anthropology",0
"111117","RELIGION 3000","Direction Doct Dissertation","Religion, The Study of",0
"111145","ISLAMCIV 300","Reading/Research: Islamic Civ","Near Eastern Languages & Civ",0
"111147","PHIL 333","Prep for Topical Examination","Philosophy",0
"111158","CHEM 388","Organic Chemistry","Chemistry & Chemical Biology",0
"111164","PHYSICS 15A","Intro Mechanics & Relativity","Physics",30
"111169","PHYSICS 341A","Exp Atomic and Cond Matter Phy","Physics",0
"111189","VES 40A","Intro to Still Photography","Visual & Environmental Studies",9
"111215","CELLBIO 207","Developmental Biology","Medical Sciences",0
"111229","NEUROBIO 325","Synaptic Transmissions","Medical Sciences",0
"111261","ECON 1661","Economics of Climate Change an","Economics",44
"111278","SPANSH 330","Doctoral Dissertations","Romance Languages & Lit",0
"111282","MUSIC 207R","Ethnomusicology: Seminar","Music",2
"111292","ECON 1800","The Economics of Cities","Economics",94
"111293","BPH 222","Biological Basis of Human Nutr","Bio Sciences in Public Health",1
"111297","MATH 91R","Supervised Reading and Researc","Mathematics",5
"111316","SCRB 178","Immunology: New Tracks and Gre","Stem Cell & Regenerative Biol",16
"111328","VIROLOGY 310","Viruses and Cancer","Medical Sciences",0
"111348","AKKAD 300","Akkadian Language & Literature","Near Eastern Languages & Civ",0
"111358","GENETIC 216","Adv Topics in Gene Expression","Medical Sciences",0
"111370","MUSIC 309","Doctoral Colloquium","Music",0
"111380","CELLBIO 317","Mech of Programmed Cell Death","Medical Sciences",0
"111404","ECON 3012","Labor Grad Student Workshop","Economics",0
"111407","ECON 2611","Industrial Organization II","Economics",0
"111429","PSY 985","Junior Tutorial Honors Thesis","Psychology",11
"111438","AFRAMER 123Z","American Democracy","African & African Amer Studies",35
"111565","ENGLISH 141","When Novels Were New","English",13
"111575","ENGLISH 178X","The American Novel","English",52
"111646","FOLKMYTH 91R","Supervised Reading and Researc","Folklore & Mythology",1
"111659","GOV 91R","Supervised Reading and Resrch","Government",7
"111666","COMPSCI 324","Human-Computer Comm","Computer Science",0
"111672","PHYSICS 90R","Supervised Research","Physics",36
"111689","CHEM 323","Organic Chemistry","Chemistry & Chemical Biology",0
"111705","SPC-CONC 98R","Tutorial - Junior Year","Special Concentrations",2
"111709","DESIGN 304","Doctoral Dissertations","Arch, Landscape & Urban Plan",0
"111710","MUSIC 300","Reading & Research","Music",0
"111733","ECON 3105","Seminar Economic Development","Economics",0
"111756","MOD-HEB 120B","Intermediate Modern Hebrew II","Near Eastern Languages & Civ",10
"111790","JAPAN 106B","Kambun","East Asian Langs & Civ",1
"111796","GERMAN 20B","Intermediate German","Germanic Languages & Lit",6
"111799","NEC 98","Tutorial - Junior Year","Near Eastern Languages & Civ",2
"111822","PHYSICS 153","Electrodynamics","Physics",41
"111823","CHEM 311","Physical Chemistry","Chemistry & Chemical Biology",0
"111824","MATH 213BR","Riemann Surfaces","Mathematics",7
"111833","BCMP 320","Systems and Synthetic Biology","Medical Sciences",0
"111846","KOREAN 130B","Pre-advanced Korean","East Asian Langs & Civ",8
"111873","CLASSIC 302","Special Examinations Direction","Classics, The",0
"111876","PHYSICS 251B","Advanced Quantum Mechanics II","Physics",1
"111896","PHYSICS 15B","Intro Electromagnet Stat Phys","Physics",59
"111906","GOV 1780","International Pol Economy","Government",52
"111935","HIST-LIT 98","Tutorial - Junior Year","History & Literature",62
"111966","BIOPHYS 315","Structural Molecular Biology","Biophysics",0
"111972","SPC-CONC 91R","Supervised Reading and Researc","Special Concentrations",1
"111985","RELIGION 98R","Tutorial - Junior Year","Religion, The Study of",2
"112001","MCB 186","Sleep and Circadian Clocks","Molecular & Cellular Biology",108
"112031","COMPLIT 399","Reading and Research","Comparative Literature",0
"112062","ECON 1010B","Intermediate Macroeconomics","Economics",310
"112088","NEP 102B","Intermediate Nepali","South Asian Studies",1
"112091","PHYSICS 363A","Condensed Matter Theory","Physics",0
"112092","PHYSICS 363B","Condensed Matter Theory","Physics",0
"112096","ARABIC 130B","Upper-Level Classical Arabic 2","Near Eastern Languages & Civ",4
"112119","NEUROBIO 319","Neur Control of Cell Grwth & D","Medical Sciences",0
"112139","KOREAN 140B","Advanced Korean","East Asian Langs & Civ",4
"112195","ECON 1818","Econ of Discontinuous Change","Economics",13
"112212","GREEK 115","Homer: The Odyssey","Classics, The",14
"112216","NEP 101B","Introductory Nepali","South Asian Studies",1
"112221","NEC 390","Doctoral Dissertations","Near Eastern Languages & Civ",0
"112226","PSY 2335R","Concepts, Actions, Objects","Psychology",1
"112252","PHIL 102","Aristotle's Theoretical Phil","Philosophy",9
"112263","PHYSICS 232","Advanced Electromagnetism","Physics",0
"112282","PHYSICS 321A","Exp Soft Condensed Matter","Physics",0
"112283","PHYSICS 321B","Exp Soft Condensed Matter","Physics",0
"112340","ITAL 15","Intensive Beginning Italian","Romance Languages & Lit",8
"112349","FRSEMR 21W","Research at the Harvard Forest","Freshman Seminars",10
"112358","US-WORLD 11","Am Health Care Policy","General Education",152
"112369","BIOPHYS 365","Visual Processing in Primates","Biophysics",0
"112430","SCIPHUNV 12","Natural Disasters","General Education",14
"112431","BPH 210","Pathophysiology of Human Disea","Bio Sciences in Public Health",0
"112454","APPHY 364","Exp Soft Condensed Matter","Applied Physics",0
"112465","E-PSCI 335","Climate Dynamics/Phys Oceanogr","Earth & Planetary Sciences",0
"112494","CHEM 98R","Intro to Research - Junior Yr","Chemistry & Chemical Biology",5
"112630","COMPSCI 144R","Networks Design Projects","Computer Science",5
"112631","COMPSCI 244R","Networks Design Projects","Computer Science",5
"112638","CHEM 390","Organic Chem and Chemical Bio","Chemistry & Chemical Biology",0
"112639","CHEM 391","Physical Chemistry","Chemistry & Chemical Biology",0
"112681","KORHIST 260","Readings in Modern Kor Hist I","East Asian Langs & Civ",0
"112702","BPH 334","Human Pathogen, T. cruzi","Bio Sciences in Public Health",0
"112761","COMPLIT 397","Direction Doctoral Dissertatio","Comparative Literature",0
"112805","NEUROBIO 372","Neurotrnsmtr Cntrl of Ion Chan","Medical Sciences",0
"112836","ECON 975A","Tutorial - Microecon Theory Re","Economics",1
"112838","PHIL 399","Doctoral Dissertations","Philosophy",0
"112851","MICROBI 308","Bacterial/ Host Interactions","Medical Sciences",0
"112854","RUSS 112","Advanced Russian","Slavic Languages & Literatures",3
"112867","COMPSCI 287R","Machine Learn Natural Lang","Computer Science",32
"112871","MATH 55B","Studies in Real and Complex An","Mathematics",42
"112880","TDM 110","Beginning Acting","Theater, Dance & Media",20
"112896","HIST-LIT 91","Supervised Reading & Research","History & Literature",1
"112941","HISTSCI 300","Doctoral Dissertations","History of Science",0
"112954","CHEM 135","Experimental Synthetic Chemist","Chemistry & Chemical Biology",3
"112960","COMPSCI 51","Computation Abstraction&Design","Computer Science",240
"112981","HIST 3010","Reading and Research","History",0
"112991","LING 220AR","Advanced Indo-European","Linguistics",0
"113022","ANTHRO 3000","Reading Course","Anthropology",0
"113024","CLASSIC 301","Reading or Topics Course","Classics, The",0
"113027","COMPSCI 356","Computational Complexity","Computer Science",0
"113094","PSY 971","Sophomore Tutorial in Psycholo","Psychology",48
"113117","HAA 98BR","Junior Tutorial","History of Art & Architecture",8
"113214","LING 252","Comparative Slavic Linguistics","Linguistics",0
"113215","ARABIC 249R","Arabic Philosophical Texts","Near Eastern Languages & Civ",1
"113217","CHEM 161","Statistical Thermodynamics","Chemistry & Chemical Biology",17
"113249","CHNSE 106B","Intro to Literary Chinese","East Asian Langs & Civ",0
"113257","COMPSCI 91R","Supervised Reading and Researc","Computer Science",57
"113262","ASTRON 191","Astrophysics Laboratory","Astronomy",6
"113307","GERMAN 300","Dissertation","Germanic Languages & Lit",0
"113319","GOV 99R","Tutorial - Senior Year","Government",38
"113337","HAA 11","Landmarks World Architecture","History of Art & Architecture",53
"113339","PHIL 156","Philosophy of Mind","Philosophy",23
"113341","ITAL 330","Doctoral Dissertations","Romance Languages & Lit",0
"113346","FOLKMYTH 98B","Tutorial - Junior Year","Folklore & Mythology",1
"113349","ECON 2052","Game Theory I","Economics",2
"113367","PERSIAN BB","Intermediate Persian II","Near Eastern Languages & Civ",0
"113372","MUSIC 270R","Special Topics","Music",0
"113390","CELTIC 305","Preparation of Doctoral Disser","Celtic Languages & Literatures",0
"113391","THI 102B","Intermediate Thai II","South Asian Studies",1
"113402","GENETIC 309","Gene Expression in Yeast","Medical Sciences",0
"113443","ENGLISH 98R","Tutorial - Junior Year","English",26
"113464","MATH MB","Intro: Functions & Calculus II","Mathematics",144
"113504","GOV 97","Tutorial - Sophomore Year","Government",122
"113516","VES 150B","True Fiction:Intermediate Film","Visual & Environmental Studies",11
"113543","MICROBI 320","Epigenetic Regulation of DNA","Medical Sciences",0
"113567","ANTHRO 97X","Soph Tutorial in Archaeology","Anthropology",7
"113575","ECON 3008","International Grad Student Wor","Economics",0
"113583","SOCIOL 3301","Special Reading and Research","Sociology",0
"113608","MATH 113","Complex Analysis","Mathematics",7
"113615","ECON 2020B","Microeconomic Theory II","Economics",1
"113625","ECON 3112","Seminar in Labor Economics","Economics",0
"113660","COMPSCI 265","Big Data Systems","Computer Science",7
"113667","BCMP 325","Genomic Instability & Cancer S","Medical Sciences",0
"113694","GOV 3000A","Reading and Research","Government",1
"113704","PSY 2460","Diagnostic Interviewing","Psychology",0
"113711","WELSH 225B","Medieval Welsh Poetry","Celtic Languages & Literatures",1
"113714","GREEK K","Adv. Greek Prose Composition","Classics, The",4
"113716","ECON 2000","Research Paper","Economics",0
"113717","HIST-LIT 97","Tutorial - Sophomore Year","History & Literature",67
