"ID","Course","LongTitle","Dept","UGrad"
"109276","ENG-SCI 356","Bioinspired Engineering","Engineering Sciences",0
"109278","COMPSCI 306","High-Perform Software Systems","Computer Science",0
"109281","TURKISH 130A","Advanced Turkish I","Near Eastern Languages & Civ",2
"109290","AFRAMER 90R.Z","Lingala","African & African Amer Studies",1
"109294","PHIL 303","Colloquium","Philosophy",0
"109319","FRSEMR 23P","Physics, Math and Puzzles","Freshman Seminars",16
"109320","FRENCH 61C","Reinventing French Cinema","Romance Languages & Lit",24
"109330","NEUROBIO 327R","Lab Rotations in Neurosciences","Medical Sciences",0
"109331","CELLBIO 309QC","The Basics of Translation","Medical Sciences",0
"109339","APCOMP 298R","Interdisciplinary Seminar in","Applied Computation",0
"109342","PLSH CR","Advanced Polish","Slavic Languages & Literatures",0
"109346","PHYSICS 223","Electronics for Scientists","Physics",0
"109349","GENETIC 398","Epigenetic regulation in stem","Medical Sciences",0
"109351","DRB 318","Adult hippocampal neurogenesis","Medical Sciences",0
"109352","GENETIC 333","Computational biology","Medical Sciences",0
"109358","ENG-SCI 155","Biological Signal Processing","Engineering Sciences",3
"109362","BPH 388","Analysis of the human microbio","Bio Sciences in Public Health",0
"109394","HBTM 235","Human pathophysiology","Medical Sciences",0
"109412","APPHY 346","Energy Storage System Analysis","Applied Physics",0
"109421","MED-SCI 303","Cancer Genomics","Medical Sciences",0
"109422","HIST 1912","History Design Studio","History",8
"109425","ARABIC BA","Intermediate Arabic I","Near Eastern Languages & Civ",22
"109427","AFRAMER 90R.A1","Afrikaans","African & African Amer Studies",9
"109436","HIST 1520","Colonial Latin America","History",20
"109445","ANTHRO 1923","Disasters and Their Aftermath","Anthropology",2
"109450","MCB 309A","Sensory Process Vis. Circuits","Molecular & Cellular Biology",0
"109454","CHEM 105","Advanced Organic Chemistry","Chemistry & Chemical Biology",9
"109457","PHYSICS 12B","Electromagnetism and Statistic","Physics",81
"109459","HIST 1923","Japan's 2011 Disasters","History",2
"109471","FRSEMR 31E","Money and Other Virtual","Freshman Seminars",12
"109474","FRSEMR 31P","Trials from Ancient Athens","Freshman Seminars",9
"109475","FRSEMR 41E","American Death Penalty","Freshman Seminars",14
"109477","ENG-SCI 91R","Supervised Reading and Researc","Engineering Sciences",18
"109528","RELIGION 46","The Letters of Paul","Religion, The Study of",9
"109543","CULTBLF 57","Animated Spirituality","General Education",19
"109546","PERSIAN 130AR","Advanced Persian I","Near Eastern Languages & Civ",1
"109554","GOV 1292","Politics in Brazil","Government",18
"109568","ANTHRO 1182","Arch of Ancient Mexico","Anthropology",8
"109571","ANTHRO 1698","Anthro of Death and Immortalit","Anthropology",5
"109574","RELIGION 1046","Intro to Religion and Ecology","Religion, The Study of",2
"109575","FRSEMR 23Y","All Physics in 13 Days","Freshman Seminars",10
"109586","MCB 310A","Optic Prokaryotic Cellular Org","Molecular & Cellular Biology",0
"109597","PSY 2355R","Lab. Cog. & Neural Organ","Psychology",0
"109600","PHIL 34","Existentialism in Lit and Film","Philosophy",70
"109613","APCOMP 299R","Special Topics Applied Comp","Applied Computation",0
"109624","FRSEMR 31Q","Literal Looking","Freshman Seminars",11
"109626","FRSEMR 32M","Food for Thought: Culinary Cul","Freshman Seminars",11
"109627","FRSEMR 21V","Black Holes, String Theory and","Freshman Seminars",14
"109660","HISTSCI 98","Tutorial - Junior Year","History of Science",33
"109666","COMPLIT 134","World Cinema","Comparative Literature",18
"109668","APPHY 227","Landmark Papers in Soft Matter","Applied Physics",0
"109684","ENG-SCI 163","Pollution Control Aquatic Eco","Engineering Sciences",9
"109694","SOCIOL 246","Seminar in Crime and Justice","Sociology",1
"109705","SOCIOL 115","Media and Popular Culture","Sociology",135
"109732","GOV 94IM","Comparative Electoral Systems","Government",12
"109759","HIST 92R","History Lab","History",1
"109762","HIST 2950A","Approaches to Global History","History",0
"109769","SPANSH 244","The Logic of Sensationalism","Romance Languages & Lit",0
"109770","SPANSH 158","Transversal Poetics","Romance Languages & Lit",1
"109801","ARABIC 243AR","Arabic Bridge I: Hist Source","Near Eastern Languages & Civ",1
"109809","ENG-SCI 52","Joy of Electronics - Part I","Engineering Sciences",28
"109820","SPANSH 49H","Spanish for Latino Students","Romance Languages & Lit",16
"109826","FRENCH 80","French Theater across Time","Romance Languages & Lit",15
"109855","HUMAN 11B","Frameworks: Art of Listening","Humanities",5
"109858","PSY 2357R","Evolution of Human Cooperation","Psychology",2
"109860","HISTSCI 279","Freud and His Legacies","History of Science",8
"109883","COMPSCI 360","Online and Randomized Algorith","Computer Science",0
"109898","APCOMP 209A","Data Science 1","Applied Computation",2
"109899","COMPSCI 109A","Data Science 1","Computer Science",119
"109906","HAA 18J","Intro to Japanese Architecture","History of Art & Architecture",35
"109958","HIST-LIT 90BA","England After Empire","History & Literature",13
"109963","SOC-STD 98OA","Human Rights in Africa","Social Studies",7
"109964","SOC-STD 98OC","Humans, Tech., and Biopolitics","Social Studies",3
"109971","JAPNHIST 240","Museum Resrch in Japanese Art","East Asian Langs & Civ",0
"110008","UKRA BR","Intermediate Ukrainian","Slavic Languages & Literatures",0
"110014","ANE 103","Ancient Lives","Near Eastern Languages & Civ",72
"110043","VES 158BR","Sensory Ethnography 2","Visual & Environmental Studies",1
"110061","SPANSH 126","Performing Latinidad","Romance Languages & Lit",39
"110063","APMTH 140R","Computational Geometry","Applied Mathematics",21
"110065","HLTHPOL 3050","Federal Research Funding","Health Policy",0
"110069","COMPLIT 343AA","Professing Literature 1","Comparative Literature",0
"110073","BCS AR","Elementary B/C/S","Slavic Languages & Literatures",0
"110088","VES 209R","Curation, Conservation, Progra","Visual & Environmental Studies",0
"110110","PSY 980P","Soc. Factors Dev. Psychpath.","Psychology",15
"110112","MUSIC 10A","Harvard-Radcliffe Orchestra","Music",44
"110113","MUSIC 12A","The Harvard Dance Project","Music",6
"110114","MUSIC 14A","Harvard-Radcliffe Collegium","Music",28
"110115","MUSIC 15A","Harvard Glee Club","Music",30
"110128","MUSIC 16A","Radcliffe Choral Society","Music",15
"110138","ENG-SCI 29","Intro to Computational Design","Engineering Sciences",0
"110144","PHYSICS 220","Fluid Dynamics","Physics",3
"110152","ANTHRO 3200","Dissertation Writing Workshop","Anthropology",0
"110160","ECON 2332HFCA","Early-Stage Research in Econ D","Economics",0
"110161","MUSIC 97A","Music History and Repertory","Music",17
"110218","MATH 385","Topics in Set Theory","Mathematics",0
"110219","CHEM 326","Physical Chemistry and Atomic","Chemistry & Chemical Biology",0
"110228","HBTM 380","Viral evolution, Synthetic Vir","Medical Sciences",0
"110229","HBTM 381","Neurodev & neurodegen disorder","Medical Sciences",0
"110230","NEUROBIO 316","Sensory Neurons Mediate Touch","Medical Sciences",0
"110232","NEUROBIO 317L","Identification of pre-markers","Medical Sciences",0
"110233","NEUROBIO 319L","Behavrl Diversity in Fruit Fly","Medical Sciences",0
"110241","CHEM 110","Small Molecules and Biological","Chemistry & Chemical Biology",16
"110252","HAA 276G","Deception","History of Art & Architecture",1
"110254","RELIGION 1518","Am Religious History to 1865","Religion, The Study of",3
"110256","PHYSICS 304A","Field Theory & String Theory","Physics",0
"110257","PHYSICS 304B","Field Theory & String Theory","Physics",0
"110258","NEC 91R","Supervised Reading/Research","Near Eastern Languages & Civ",3
"110261","COMPSCI 378","Sketch Algorithms Massive Data","Computer Science",0
"110263","COMPSCI 380","Algorithms for Social Data","Computer Science",0
"110265","APPHY 376","Nonlinear Dynamics of Soft","Applied Physics",0
"110271","STAT 314HFRA","Timely Topics in Statistics","Statistics",0
"110285","HIST 1265","German Empires, 1848-1948","History",39
"110305","FRSEMR 24Q","Biology of Symbiosis","Freshman Seminars",10
"110319","TDM 150","Art of Scenography 20th & 21st","Theater, Dance & Media",5
"110382","SCILIVSY 26","The Toll of Infection","General Education",52
"110387","SHBT 330","Dissertation Research","Medical Sciences",0
"110392","STAT 300HFRA","Research in Statistics","Statistics",0
"110416","CELLBIO 359","Intracellular Signaling Pathwa","Medical Sciences",0
"110424","MCB 60","Cell Bio Molecular Med","Molecular & Cellular Biology",139
"110427","FRSEMR 40L","Free Speech","Freshman Seminars",13
"110434","RELIGION 2627","Hindu Ethics","Religion, The Study of",0
"110440","HUMAN 10A","Human Colloquium 10a","Humanities",88
"110450","MCB 63","Biochem & Molecular Medicine","Molecular & Cellular Biology",44
"110488","VIROLOGY 324","Emerging Viruses","Medical Sciences",0
"110501","AFRAMER 199X","Social Revolutions in Latin","African & African Amer Studies",4
"110520","CHEM 389","Physical Chemistry","Chemistry & Chemical Biology",0
"110521","BPH 301","Biological Sciences Seminars","Bio Sciences in Public Health",0
"110528","E-PSCI 380","Geology and Earth History","Earth & Planetary Sciences",0
"110543","CHNSE 106A","Intro to Literary Chinese","East Asian Langs & Civ",3
"110558","MICROBI 318","RNA Structure, RNA Viruses","Medical Sciences",0
"110559","BBS 333R","Research in Biol & Biomed Scie","Medical Sciences",0
"110569","PHYSICS 91R","Supervised Reading for Undergr","Physics",2
"110583","HISTSCI 91R","Supervised Reading & Research","History of Science",1
"110596","MATH 19A","Modeling/Differential Equation","Mathematics",35
"110605","AFRAMER 91R","Supervised Reading and Researc","African & African Amer Studies",3
"110615","NEUROBIO 315","Molecular mechanisms of","Medical Sciences",0
"110629","MUSIC 91R","Sprvsd.. Reading and Res.","Music",3
"110634","ITAL 61","Structure and Sounds of Italia","Romance Languages & Lit",2
"110640","TIBET 105AR","Intermed Colloquial Tibetan","South Asian Studies",0
"110641","PORTUG 11S","Begin. Portug for Spnsh Spkrs","Romance Languages & Lit",3
"110649","LATIN 134","Archaic Latin","Classics, The",1
"110650","HAA 98AR","Faculty Tutorial","History of Art & Architecture",10
"110660","ECON 2450A","Public Econ and Fiscal Policy","Economics",2
"110661","COMPSCI 182","Artificial Intelligence","Computer Science",130
"110673","HIST 3900","Writing History","History",0
"110684","APMTH 205","Advanced Scientific Computing","Applied Mathematics",6
"110688","SPANSH 124","Cervantes: Don Quixote","Romance Languages & Lit",7
"110708","ECON 2060A","Contract Theory","Economics",0
"110709","SAS 302","Reading and Research","South Asian Studies",0
"110714","PSY 2358R","Memory: Research Seminar","Psychology",3
"110717","CHEM 302","Organometallic Chemistry","Chemistry & Chemical Biology",1
"110741","HEB 1418","Research Methods Endocrinology","Human Evolutionary Biology",5
"110744","AESTHINT 24","First Nights","General Education",38
"110751","STAT 139","Statistical Sleuthing","Statistics",42
"110758","HIST 91R","Supervised Reading and Researc","History",1
"110763","ENGLISH 91R","Supervised Reading and Researc","English",2
"110766","STAT 110","Introduction to Probability","Statistics",420
"110768","PSY 910R","Supervised Reading & Research","Psychology",8
"110782","JAPAN 106A","Classical Japanese","East Asian Langs & Civ",1
"110786","CHNSHIS 235R","Warring States Hist: Seminar","East Asian Langs & Civ",0
"110807","ANE 330","Reading/Rsch: Biblical Study","Near Eastern Languages & Civ",0
"110808","MATH 25A","Honors Linear Algebra","Mathematics",43
"110822","ASTRON 91R","Supervised Reading and Researc","Astronomy",3
"110859","RUSS 111","Advanced Russian","Slavic Languages & Literatures",4
"110880","MATH 213A","Complex Analysis","Mathematics",8
"110893","GOV 1280","Government & Politics of China","Government",57
"110924","SLAVIC 98A","Tutorial - Junior Year","Slavic Languages & Literatures",1
"110943","ESPP 91R","Supervised Reading and Researc","Envi Science & Public Policy",4
"110946","AMSTDIES 398","Reading and Research","American Studies",0
"110947","MOD-HEB 120A","Intermediate Modern Hebrew I","Near Eastern Languages & Civ",6
"110953","GOV 2005","Formal Political Theory I","Government",2
"110965","PHYSICS 301A","Exp. Atom. and Elem. Particles","Physics",0
"110966","PHYSICS 301B","Exp. Atom. and Elem. Particles","Physics",0
"110977","ANTHRO 2650A","Hist and Theory of Social Anth","Anthropology",0
"110987","MUSIC 99R","Tutorial - Senior Year","Music",7
"110989","MATH 21B","Linear Algebra & Differntl Equ","Mathematics",82
"111005","FRENCH 320","French Literature","Romance Languages & Lit",0
"111010","MATH 1B","Calculus, Series, and","Mathematics",243
"111023","MUSIC 310","Doctoral Dissertations","Music",0
"111027","ENGLISH 399","Reading and Research","English",0
"111038","NEUROBIO 346","Visual Processing in Primates","Medical Sciences",0
"111039","E-PSCI 362","Dynamo Theory Research Seminar","Earth & Planetary Sciences",0
"111058","ANTHRO 3500","Direction of Doctoral","Anthropology",0
"111105","ECON 1723","Capital Markets","Economics",45
"111112","ECON 2390DHFA","Research in Economic Developme","Economics",0
"111117","RELIGION 3000","Direction Doct Dissertation","Religion, The Study of",0
"111129","CHNSE 140A","Advanced Modern Chinese","East Asian Langs & Civ",32
"111130","STAT 211","Statistical Inference I","Statistics",6
"111133","MATH 136","Differential Geometry","Mathematics",25
"111145","ISLAMCIV 300","Reading/Research: Islamic Civ","Near Eastern Languages & Civ",0
"111147","PHIL 333","Prep for Topical Examination","Philosophy",0
"111148","GREEK 201","Reading Greek","Classics, The",0
"111158","CHEM 388","Organic Chemistry","Chemistry & Chemical Biology",1
"111161","MATH MA","Intro: Functions & Calculus I","Mathematics",143
"111164","PHYSICS 15A","Intro Mechanics & Relativity","Physics",91
"111169","PHYSICS 341A","Exp Atomic and Cond Matter Phy","Physics",0
"111189","VES 40A","Intro to Still Photography","Visual & Environmental Studies",20
"111191","PHYSICS 287A","Introduction to String Theory","Physics",2
"111193","JAPAN BA","Elementary Japanese","East Asian Langs & Civ",26
"111197","PHYSICS 16","Mechanics & Special Relativity","Physics",46
"111202","CELTIC 137","Celtic Mythology","Celtic Languages & Literatures",7
"111210","MATH 382","Topics in Algebraic Geometry","Mathematics",0
"111213","ECON 2010C","Economic Theory","Economics",2
"111229","NEUROBIO 325","Synaptic Transmissions","Medical Sciences",0
"111231","PHYSICS 151","Mechanics","Physics",16
"111235","KOREAN 130A","Pre-advanced Korean","East Asian Langs & Civ",8
"111276","NEUROBIO 220","Cellular Neurophysiology","Medical Sciences",0
"111278","SPANSH 330","Doctoral Dissertations","Romance Languages & Lit",0
"111282","MUSIC 207R","Ethnomusicology: Seminar","Music",0
"111291","SANSKRIT 301","Reading and Research","South Asian Studies",0
"111297","MATH 91R","Supervised Reading and Researc","Mathematics",7
"111301","CZCH AA","Elementary Czech I","Slavic Languages & Literatures",1
"111305","ASTRON 2","Celestial Navigation","Astronomy",27
"111314","PHYSICS 251A","Advanced Quantum Mechanics I","Physics",4
"111324","PERSIAN BA","Intermediate Persian I","Near Eastern Languages & Civ",0
"111328","VIROLOGY 310","Viruses and Cancer","Medical Sciences",0
"111339","FRENCH 139B","18th Century: Ethical Dilemmas","Romance Languages & Lit",6
"111353","MUSIC 4","Introduction to Composition","Music",10
"111380","CELLBIO 317","Mech of Programmed Cell Death","Medical Sciences",0
"111385","MUSIC 217R","19th- and 20th-Century Music","Music",0
"111398","MCB 344A","Molecular, Developmental Neuro","Molecular & Cellular Biology",0
"111404","ECON 2812HFA","Research in Labor Economics","Economics",0
"111410","GOV 2305","American Government & Politics","Government",0
"111424","PHIL 140","Fundamentals of Logic","Philosophy",15
"111425","ENGLISH 300HF","Old and Middle English","English",0
"111435","CLASSIC 99A","Tutorial - Senior Year","Classics, The",11
"111451","ECON 2162A","Research in Econometrics","Economics",0
"111458","MATH 131","Topology I","Mathematics",53
"111477","ECON 1545","Intl Financ & Monetary Policy","Economics",17
"111530","GOV 2002","Causal Inference","Government",0
"111533","MATH 124","Number Theory","Mathematics",8
"111548","GOV 1360","American Public Opinion","Government",15
"111602","HISTSCI 206R","Science and Explanation","History of Science",7
"111646","FOLKMYTH 91R","Supervised Reading and Researc","Folklore & Mythology",2
"111650","COMPLIT 299AR","Proseminar","Comparative Literature",1
"111659","GOV 91R","Supervised Reading and Resrch","Government",7
"111666","COMPSCI 324","Human-Computer Comm","Computer Science",0
"111672","PHYSICS 90R","Supervised Research","Physics",22
"111689","CHEM 323","Organic Chemistry","Chemistry & Chemical Biology",0
"111695","MATH 23A","Linear Algebra and Real Analys","Mathematics",74
"111696","STAT 210","Probability I","Statistics",41
"111705","SPC-CONC 98R","Tutorial - Junior Year","Special Concentrations",1
"111709","DESIGN 304","Doctoral Dissertations","Arch, Landscape & Urban Plan",0
"111710","MUSIC 300","Reading & Research","Music",0
"111716","PHIL 120","The Rationalists","Philosophy",20
"111720","MCB 169","Molecular & Cell Immunology","Molecular & Cellular Biology",53
"111729","TURKISH AA","Elementary Modern Turkish","Near Eastern Languages & Civ",2
"111731","PHYSICS 143B","Quantum Mechanics","Physics",16
"111749","ECON 1535","Intl Trade and Investment","Economics",16
"111780","AFRAMER 131","AfrAm Lit, Beginning to Harlem","African & African Amer Studies",3
"111781","SOCIOL 305","Teaching Practicum","Sociology",0
"111799","NEC 98A","Tutorial - Junior Year","Near Eastern Languages & Civ",2
"111813","GOV 30","US Gov: A New Perspective","Government",115
"111823","CHEM 311","Physical Chemistry","Chemistry & Chemical Biology",0
"111833","BCMP 320","Systems and Synthetic Biology","Medical Sciences",0
"111844","GOV 3009A","Research Wrkshp Applied Stats","Government",0
"111855","E-PSCI 200","Atmospheric Chem & Physics","Earth & Planetary Sciences",0
"111873","CLASSIC 302","Special Examinations Direction","Classics, The",0
"111896","PHYSICS 15B","Intro Electromagnet Stat Phys","Physics",19
"111897","GENETIC 328","Lymphocyte Differentiation","Medical Sciences",0
"111898","IRISH 205R","Readings in Early Irish Prose","Celtic Languages & Literatures",0
"111906","GOV 1780","International Pol Economy","Government",50
"111933","FRENCH 16","Reading Modern French","Romance Languages & Lit",2
"111935","HIST-LIT 98","Tutorial - Junior Year","History & Literature",51
"111954","LING 105","Sounds of Language","Linguistics",17
"111958","CULTBLF 38","Apocalypse Then-Cltr Mdvl Rus","General Education",1
"111964","E-PSCI 332","Dynamic Meteorology","Earth & Planetary Sciences",0
"111966","BIOPHYS 315","Structural Molecular Biology","Biophysics",0
"111967","PHYSICS 95","Topics in Current Research","Physics",14
"111971","ENGLISH 302HF","Renaissance: Doctoral Conferen","English",0
"111985","RELIGION 98A","Tutorial - Junior Year","Religion, The Study of",5
"111994","COMPSCI 222","Algorithms at Ends of the Wire","Computer Science",26
